r_start,particle_concentration,particle_diameter,reynolds_number,target
0.51981492,0.5,6,100,0.94004882
-0.81747904,0.5,6,100,0.06439744
0.2058738,0.5,6,100,0.59544236
-0.14858544,0.5,6,100,-0.43156906
0.81631774,0.5,6,100,0.94002578
0.6195868,0.5,6,100,0.68160568
0.59598588,0.5,6,100,0.59410614
0.01964806,0.5,6,100,0.36077134
-0.72784256,0.5,6,100,-0.36497628
-0.43976754,0.5,6,100,0.16643372
-0.77483272,0.5,6,100,-0.7017947
-0.01569024,0.5,6,100,0.81100784
-0.35419274,0.5,6,100,0.71646606
-0.50299866,0.5,6,100,0.61958496
-0.6187452,0.5,6,100,-0.839680156
-0.45641948,0.5,6,100,0.05428528
0.25023834,0.5,6,100,0.94001846
0.18145294,0.5,6,100,0.71606002
-0.38502842,0.5,6,100,-0.2360241
-0.42190784,0.5,6,100,0.5943039
0.29082092,0.5,6,100,0.94001236
0.11639556,0.5,6,100,0.32179856
-0.63609298,0.5,6,100,0.22571328
0.83673722,0.5,6,100,0.29970458
-0.57060276,0.5,6,100,-0.56767314
-0.347044,0.5,6,100,0.57494828
0.45514344,0.5,6,100,0.94005082
0.68538422,0.5,6,100,0.71244644
0.512621,0.5,6,100,0.94000076
-0.51621842,0.5,6,100,-0.81839048
0.07207794,0.5,6,100,-0.3345884
-0.55922676,0.5,6,100,-0.05579628
0.63956054,0.5,6,100,0.57186126
-0.58359726,0.5,6,100,0.2520137
-0.4487075,0.5,6,100,0.82837784
0.87144546,0.5,6,100,0.71824982
-0.1220758,0.5,6,100,-0.66478824
-0.1658348,0.5,6,100,-0.47383602
-0.42421246,0.5,6,100,-0.91142171
0.3644226,0.5,6,100,0.69328812
-0.0506369,0.5,6,100,0.54518998
-0.24188172,0.5,6,100,0.056166
-0.38938992,0.5,6,100,-0.6459552
-0.80949528,0.5,6,100,-0.00878974
0.86575776,0.5,6,100,0.16374466
0.48280488,0.5,6,100,-0.05571488
0.07060998,0.5,6,100,0.82070526
-0.58162734,0.5,6,100,-0.64616784
0.29232514,0.5,6,100,0.71261932
-0.2321473,0.5,6,100,-0.67189316
-0.42769668,0.5,6,100,-0.63225102
-0.1568283,0.5,6,100,-0.74027038
-0.7148966,0.5,6,100,0.58973892
0.13077896,0.5,6,100,-0.1318628
-0.4879374,0.5,6,100,0.31404296
-0.80109086,0.5,6,100,0.08110534
-0.10937562,0.5,6,100,0.8336493
0.6968361,0.5,6,100,0.13973014
-0.39358314,0.5,6,100,0.03487076
0.75596894,0.5,6,100,0.65743302
0.30446426,0.5,6,100,0.37969268
0.84040482,0.5,6,100,-0.3404718
-0.22385536,0.5,6,100,-0.56210632
0.67415146,0.5,6,100,0.94004914
-0.57632454,0.5,6,100,-0.47998002
0.4052504,0.5,6,100,0.83598098
0.09957336,0.5,6,100,-0.69642712
0.67362762,0.5,6,100,0.91998856
-0.57882118,0.5,6,100,-0.81050722
-0.66305138,0.5,6,100,-0.940011
0.25083252,0.5,6,100,0.83341996
-0.05870194,0.5,6,100,0.11350692
0.80161744,0.5,6,100,0.71350006
-0.57456352,0.5,6,100,0.5811
-0.73833066,0.5,6,100,-0.06634918
-0.19988418,0.5,6,100,0.09661544
0.80916732,0.5,6,100,0.71760528
0.73159484,0.5,6,100,-0.926607742
0.00984314,0.5,6,100,0.75490494
0.67995346,0.5,6,100,0.49043884
0.07500138,0.5,6,100,0.94002746
-0.72430664,0.5,6,100,-0.56149234
-0.39487472,0.5,6,100,-0.937110034
0.86289276,0.5,6,100,0.83347106
-0.8171749,0.5,6,100,-0.79200028
0.68944152,0.5,6,100,-0.12228196
0.5622284,0.5,6,100,0.41820938
-0.10904472,0.5,6,100,-0.53367298
0.00219162,0.5,6,100,-0.430415
0.75829438,0.5,6,100,0.82689576
0.26327942,0.5,6,100,-0.898764238
0.38097504,0.5,6,100,0.77187302
-0.28033692,0.5,6,100,0.92140534
-0.65304856,0.5,6,100,0.61825348
-0.74873628,0.5,6,100,-0.7784653
0.01333626,0.5,6,100,-0.923271142
-0.52121788,0.5,6,100,-0.04711854
-0.48513306,0.5,6,100,0.82170746
0.38852386,0.5,6,100,0.3057022
-0.3656842,0.5,6,100,-0.40083786
-0.75764136,0.5,6,100,-0.04391082
0.62859176,0.5,6,100,0.59959136
0.57187866,0.5,6,100,0.93870316
0.56913376,0.5,6,100,0.94002152
0.0247622,0.5,6,100,0.58475174
0.54196732,0.5,6,100,0.59096786
0.07644386,0.5,6,100,0.82253616
0.60864914,0.5,6,100,-0.16474174
-0.61357182,0.5,6,100,0.935737
0.45525604,0.5,6,100,0.82617096
0.33309326,0.5,6,100,-0.47544528
-0.71212994,0.5,6,100,-0.32307152
-0.16500306,0.5,6,100,-0.04569908
0.71558884,0.5,6,100,0.94001664
-0.818284,0.5,6,100,-0.75722732
0.54069184,0.5,6,100,0.82289398
-0.79523784,0.5,6,100,-0.35996354
-0.53963306,0.5,6,100,-0.925580378
0.71017028,0.5,6,100,0.29374176
0.19077912,0.5,6,100,0.82005662
0.28627594,0.5,6,100,0.94002014
-0.32607544,0.5,6,100,0.79461318
0.0117559,0.5,6,100,0.46177384
-0.21558784,0.5,6,100,-0.76044328
-0.863073292,0.5,6,100,-0.81785448
0.75188904,0.5,6,100,0.94002686
-0.47300988,0.5,6,100,-0.54901944
0.13329658,0.5,6,100,0.32547836
-0.20438476,0.5,6,100,0.60832734
0.19777886,0.5,6,100,0.02636208
0.75150756,0.5,6,100,0.6819603
0.37576752,0.5,6,100,-0.823792916
0.27705216,0.5,6,100,-0.27083992
0.59084732,0.5,6,100,0.20125382
0.27203796,0.5,6,100,-0.23949082
-0.7310949,0.5,6,100,-0.940013618
0.77481812,0.5,6,100,0.45259614
-0.74062332,0.5,6,100,-0.40774478
0.707892,0.5,6,100,0.58901658
0.3843605,0.5,6,100,0.37653244
0.07547532,0.5,6,100,-0.6929839
0.22689674,0.5,6,100,0.82581162
-0.44639966,0.5,6,100,0.49864426
-0.03993598,0.5,6,100,0.12295356
-0.57088696,0.5,6,100,-0.35830636
0.15620026,0.5,6,100,0.9382077
0.5229953,0.5,6,100,0.7028305
0.67753692,0.5,6,100,0.72372406
-0.28010346,0.5,6,100,0.82803208
-0.79944728,0.5,6,100,-0.58467446
-0.72700078,0.5,6,100,-0.70616088
-0.00052804,0.5,6,100,0.58669266
-0.5738121,0.5,6,100,0.16243332
-0.16159942,0.5,6,100,-0.44756652
-0.38680604,0.5,6,100,-0.59242852
0.14946136,0.5,6,100,0.71606674
0.35180176,0.5,6,100,0.70455994
-0.32267014,0.5,6,100,-0.61530082
-0.0310279,0.5,6,100,0.59658706
0.8457576,0.5,6,100,0.8225174
-0.838552342,0.5,6,100,-0.17097168
-0.78731332,0.5,6,100,0.14465774
-0.46699982,0.5,6,100,-0.6457972
0.3736438,0.5,6,100,0.82026092
0.08093056,0.5,6,100,0.27780334
0.11317008,0.5,6,100,-0.902514524
0.12914436,0.5,6,100,0.81996612
0.55666656,0.5,6,100,0.94003738
-0.57379426,0.5,6,100,-0.60645798
-0.821491986,0.5,6,100,-0.77562952
0.42517884,0.5,6,100,0.83380462
0.35567292,0.5,6,100,0.8283847
0.50439056,0.5,6,100,-0.79182138
0.74580658,0.5,6,100,-0.00080964
0.00210586,0.5,6,100,0.35449234
-0.23427276,0.5,6,100,0.83269288
-0.25610596,0.5,6,100,-0.22876602
0.13789672,0.5,6,100,0.9400354
0.10770912,0.5,6,100,0.274357
0.1860331,0.5,6,100,-0.30957786
-0.69680492,0.5,6,100,-0.77140954
-0.65201732,0.5,6,100,-0.5548199
-0.19410256,0.5,6,100,0.30644074
-0.14709412,0.5,6,100,0.63632186
-0.3038153,0.5,6,100,-0.35191758
0.21559288,0.5,6,100,-0.1114746
-0.23728782,0.5,6,100,0.80666428
0.29470092,0.5,6,100,0.92228836
0.4676088,0.5,6,100,0.48083542
0.3384137,0.5,6,100,0.82257324
0.05984352,0.5,6,100,0.62115586
-0.2101542,0.5,6,100,-0.09394776
0.87106628,0.5,6,100,0.70101318
-0.04625106,0.5,6,100,0.56084626
-0.81005368,0.5,6,100,0.41179368
0.12823776,0.5,6,100,0.69252106
0.29703124,0.5,6,100,0.67350296
0.4122313,0.5,6,100,0.35627044
-0.854314194,0.5,6,100,0.7024321
-0.5881601,0.5,6,100,0.1757631
0.15154038,0.5,6,100,0.03260292
0.11595398,0.5,6,100,-0.70116852
-0.07634384,0.5,6,100,0.44288558
0.09689842,0.5,6,100,-0.37877296
-0.852851906,0.5,6,100,-0.60727868
-0.31589356,0.5,6,100,-0.54526016
-0.39045022,0.5,6,100,0.18936638
0.74510178,0.5,6,100,-0.82975357
-0.25802024,0.5,6,100,0.94001098
-0.45738652,0.5,6,100,-0.825243206
0.39424896,0.5,6,100,0.00840378
0.47538452,0.5,6,100,0.82791336
0.07085,0.5,6,100,0.71939286
-0.76375554,0.5,6,100,-0.21035668
0.4003601,0.5,6,100,0.47767106
0.19324218,0.5,6,100,-0.26691322
-0.25914658,0.5,6,100,-0.79015308
0.05600678,0.5,6,100,-0.880019502
0.03687958,0.5,6,100,-0.61443908
0.70150162,0.5,6,100,-0.0661325
0.15714256,0.5,6,100,-0.27317452
-0.30173844,0.5,6,100,-0.940014816
0.87685654,0.5,6,100,-0.6488084
0.32503128,0.5,6,100,0.94005874
0.49935166,0.5,6,100,-0.19254554
-0.24459458,0.5,6,100,-0.823664302
-0.3410814,0.5,6,100,-0.01559226
-0.04034806,0.5,6,100,-0.06268562
-0.30185546,0.5,6,100,0.29623016
-0.1229142,0.5,6,100,0.04169838
-0.55520546,0.5,6,100,-0.940006656
0.68073288,0.5,6,100,0.6060785
0.05982246,0.5,6,100,0.67633392
0.10712502,0.5,6,100,-0.6423265
-0.75124252,0.5,6,100,-0.71672272
-0.3499987,0.5,6,100,-0.939890146
0.82424714,0.5,6,100,0.71245788
-0.67897442,0.5,6,100,0.71024124
-0.869057322,0.5,6,100,0.47721268
-0.64349372,0.5,6,100,0.45202912
0.269953,0.5,6,100,-0.39744282
0.81717042,0.5,6,100,0.83305664
0.64900146,0.5,6,100,0.94003434
-0.5418034,0.5,6,100,-0.20817612
0.52325532,0.5,6,100,-0.61075154
0.85100632,0.5,6,100,0.20388908
-0.7463129,0.5,6,100,-0.41150586
-0.46043084,0.5,6,100,0.24293052
0.10840682,0.5,6,100,-0.104122
0.84835114,0.5,6,100,0.9400595
0.77835128,0.5,6,100,0.58192704
-0.7859288,0.5,6,100,-0.5582882
-0.1655584,0.5,6,100,-0.00153358
-0.16347518,0.5,6,100,0.23500672
-0.38646488,0.5,6,100,-0.240001
0.8538269,0.5,6,100,0.22924904
0.70631942,0.5,6,100,0.728871
-0.29010842,0.5,6,100,0.44745208
0.65770248,0.5,6,100,0.1678971
0.33043458,0.5,6,100,0.7232019
-0.72027946,0.5,6,100,-0.50262752
-0.75370442,0.5,6,100,-0.1011039
0.40346832,0.5,6,100,0.3947168
-0.09598136,0.5,6,100,-0.940027566
0.29247558,0.5,6,100,0.94002762
-0.56560844,0.5,6,100,-0.94000917
-0.48631042,0.5,6,100,-0.845591374
0.57181824,0.5,6,100,0.71270462
0.76800568,0.5,6,100,0.94001296
0.1200174,0.5,6,100,0.81480622
-0.57299996,0.5,6,100,-0.33938446
0.49458786,0.5,6,100,0.70528472
-0.43666672,0.5,6,100,0.70144714
-0.27057114,0.5,6,100,0.36249252
0.08602234,0.5,6,100,-0.10592674
0.27427978,0.5,6,100,0.82855834
0.50361602,0.5,6,100,0.82092728
0.21058662,0.5,6,100,0.70349044
-0.31831054,0.5,6,100,0.83378754
-0.61241612,0.5,6,100,0.94000244
-0.6105878,0.5,6,100,-0.52900936
0.55666442,0.5,6,100,-0.31659844
0.4566014,0.5,6,100,0.87232192
-0.1189824,0.5,6,100,0.12745148
0.57796616,0.5,6,100,0.82155182
0.55115112,0.5,6,100,-0.78054984
0.85134674,0.5,6,100,0.94003768
-0.870917674,0.5,6,100,-0.77499138
-0.79660328,0.5,6,100,0.53991868
-0.13066734,0.5,6,100,-0.1223127
-0.32115142,0.5,6,100,-0.940020052
-0.21255982,0.5,6,100,-0.91811555
-0.858381118,0.5,6,100,-0.19841804
0.40523574,0.5,6,100,-0.22122222
-0.59293076,0.5,6,100,-0.08185692
0.57471512,0.5,6,100,-0.75256256
0.60557388,0.5,6,100,0.47427384
0.87298492,0.5,6,100,0.82040574
0.56518006,0.5,6,100,0.83309478
0.1945443,0.5,6,100,0.28833404
0.47625808,0.5,6,100,0.82010972
0.85373428,0.5,6,100,0.94003724
0.22623222,0.5,6,100,0.79247468
0.81418244,0.5,6,100,0.93475494
-0.16150422,0.5,6,100,0.299982
-0.44727592,0.5,6,100,0.45447952
0.06149476,0.5,6,100,-0.07739578
-0.24365044,0.5,6,100,-0.03569924
0.00258346,0.5,6,100,0.0883915
0.83649978,0.5,6,100,-0.10024566
-0.63958954,0.5,6,100,-0.1006549
-0.32484566,0.5,6,100,-0.28651832
0.77465042,0.5,6,100,0.54626572
-0.10310058,0.5,6,100,-0.922049026
0.252229,0.5,6,100,0.58394654
-0.29888542,0.5,6,100,-0.62597664
0.3858757,0.5,6,100,0.82802948
-0.09982674,0.5,6,100,0.11825088
-0.5916999,0.5,6,100,0.03744064
-0.842114868,0.5,6,100,0.0442134
0.84739396,0.5,6,100,0.30105834
0.66661164,0.5,6,100,0.70086364
-0.59990948,0.5,6,100,-0.55494622
-0.02226174,0.5,6,100,0.1541607
-0.66300004,0.5,6,100,0.71279678
-0.72867802,0.5,6,100,0.7084404
0.47814484,0.5,6,100,0.797202
-0.02735566,0.5,6,100,-0.906585426
-0.28478736,0.5,6,100,-0.74216856
-0.12091988,0.5,6,100,0.3717897
-0.75103256,0.5,6,100,-0.4192553
0.8786023,0.5,6,100,0.30723358
0.1329161,0.5,6,100,-0.77796628
0.40479736,0.5,6,100,0.5961766
0.0015763,0.5,6,100,0.206594
-0.78335198,0.5,6,100,-0.46070636
0.29733474,0.5,6,100,0.71464248
0.27084748,0.5,6,100,0.94002778
0.67646454,0.5,6,100,-0.0956791
-0.07595626,0.5,6,100,0.70036972
0.44134156,0.5,6,100,-0.2281958
-0.0940496,0.5,6,100,-0.0139096
-0.4226455,0.5,6,100,0.7124562
0.48925308,0.5,6,100,-0.48348454
-0.60290172,0.5,6,100,-0.07852134
-0.51352924,0.5,6,100,0.13052842
-0.79780142,0.5,6,100,-0.926635762
0.72682984,0.5,6,100,-0.66799678
-0.77792638,0.5,6,100,-0.940019446
0.72593978,0.5,6,100,0.70150802
-0.02062728,0.5,6,100,-0.5392405
-0.285139,0.5,6,100,-0.25945206
-0.3240712,0.5,6,100,-0.2123664
-0.42550248,0.5,6,100,-0.44936756
0.82987366,0.5,6,100,0.26803176
0.53233506,0.5,6,100,-0.1008802
-0.5542139,0.5,6,100,0.13861214
0.5640799,0.5,6,100,0.93932464
-0.7187843,0.5,6,100,0.45098664
0.48216828,0.5,6,100,0.70229294
0.12674682,0.5,6,100,-0.35495476
-0.2788823,0.5,6,100,-0.7101025
-0.56993824,0.5,6,100,0.49142472
0.49203034,0.5,6,100,0.82089004
-0.41307876,0.5,6,100,0.49274642
-0.16677208,0.5,6,100,-0.81860876
-0.867945842,0.5,6,100,-0.900891218
0.59245682,0.5,6,100,0.9400119
0.03156326,0.5,6,100,0.41137542
-0.877675218,0.5,6,100,-0.08386192
-0.81642226,0.5,6,100,-0.58804108
-0.10731452,0.5,6,100,0.71958358
-0.23723336,0.5,6,100,0.40507568
0.03983216,0.5,6,100,-0.66990226
-0.55214226,0.5,6,100,-0.5532965
-0.1350698,0.5,6,100,0.70468536
-0.31469116,0.5,6,100,-0.54344726
0.87644654,0.5,6,100,-0.01003548
-0.04114776,0.5,6,100,-0.907792406
0.07355888,0.5,6,100,0.69634872
-0.401027,0.5,6,100,-0.43099526
-0.853312702,0.5,6,100,0.04626008
-0.66320892,0.5,6,100,-0.07336982
-0.71729066,0.5,6,100,-0.940015202
0.79536056,0.5,6,100,0.82248124
-0.70983146,0.5,6,100,0.52907654
-0.4241153,0.5,6,100,0.70845932
0.50468354,0.5,6,100,0.79255218
-0.87433568,0.5,6,100,0.08092804
0.74421402,0.5,6,100,0.5500267
-0.11978424,0.5,6,100,0.44314514
0.6885875,0.5,6,100,0.82013154
0.04139222,0.5,6,100,0.3031099
0.75011566,0.5,6,100,0.94002274
0.58960328,0.5,6,100,0.82254334
0.25064324,0.5,6,100,-0.4930066
-0.45493268,0.5,6,100,-0.73337002
-0.00281464,0.5,6,100,-0.81440548
0.37308044,0.5,6,100,0.50679734
0.14773636,0.5,6,100,0.80987976
-0.18027176,0.5,6,100,-0.34881218
0.22906906,0.5,6,100,0.94003982
0.84801468,0.5,6,100,0.8209436
-0.47414494,0.5,6,100,0.39300216
0.2048214,0.5,6,100,0.37140992
0.67790344,0.5,6,100,0.82058014
-0.855655118,0.5,6,100,-0.35185364
-0.32463974,0.5,6,100,-0.35600914
0.6130986,0.5,6,100,0.70825898
-0.00176346,0.5,6,100,0.9375618
0.43021408,0.5,6,100,-0.940014858
-0.49338626,0.5,6,100,0.57895202
0.70393586,0.5,6,100,0.46052994
-0.74775962,0.5,6,100,-0.68339916
-0.854728928,0.5,6,100,0.62666962
0.77593812,0.5,6,100,0.9400418
0.862809,0.5,6,100,0.94005234
-0.855434074,0.5,6,100,-0.856736412
-0.6873212,0.5,6,100,-0.57311604
0.36959748,0.5,6,100,-0.3057228
0.39327332,0.5,6,100,0.58916428
0.25771736,0.5,6,100,0.94001984
-0.45463764,0.5,6,100,-0.14931122
0.00254814,0.5,6,100,0.20106048
0.35735656,0.5,6,100,-0.27893974
0.17207946,0.5,6,100,-0.1363121
-0.37130524,0.5,6,100,-0.7464432
0.70760514,0.5,6,100,0.13370086
0.56970596,0.5,6,100,0.92934432
0.17898636,0.5,6,100,0.0122036
-0.46072842,0.5,6,100,0.2628888
0.5714177,0.5,6,100,-0.940012756
-0.67048722,0.5,6,100,-0.41935006
-0.78930198,0.5,6,100,-0.52699166
-0.56919526,0.5,6,100,-0.19616294
0.46784882,0.5,6,100,0.94006286
0.40917114,0.5,6,100,0.59618104
-0.7794654,0.5,6,100,-0.73673746
-0.21035058,0.5,6,100,0.3882669
-0.49345822,0.5,6,100,-0.06279938
0.77010864,0.5,6,100,0.8201474
-0.05395622,0.5,6,100,0.47208878
-0.60498276,0.5,6,100,-0.926967154
0.6180043,0.5,6,100,0.33826126
-0.6869038,0.5,6,100,-0.03882058
0.54541596,0.5,6,100,0.55767868
0.11272324,0.5,6,100,0.82802078
0.4994699,0.5,6,100,0.94003692
0.27188736,0.5,6,100,0.9262352
-0.879269628,0.5,6,100,-0.18249482
0.07104188,0.5,6,100,0.1640892
0.85123168,0.5,6,100,0.91944352
0.23057892,0.5,6,100,0.45002396
-0.03173066,0.5,6,100,-0.06373238
0.55614868,0.5,6,100,-0.22491372
-0.35452958,0.5,6,100,-0.2687059
-0.09771904,0.5,6,100,0.70867234
-0.13693336,0.5,6,100,0.2847194
0.58850616,0.5,6,100,0.24630668
-0.1274292,0.5,6,100,0.47212372
0.83610428,0.5,6,100,0.94006256
-0.63808888,0.5,6,100,0.46865754
-0.71947384,0.5,6,100,-0.2996888
-0.0698832,0.5,6,100,0.715988
0.6839119,0.5,6,100,-0.20841996
-0.12628402,0.5,6,100,-0.18945236
0.05963928,0.5,6,100,0.22674674
-0.2264885,0.5,6,100,-0.33848152
0.19210838,0.5,6,100,0.8285347
0.45003342,0.5,6,100,0.56198272
-0.1508017,0.5,6,100,0.4491014
0.25393738,0.5,6,100,-0.54015778
-0.01035096,0.5,6,100,0.53979446
0.15117402,0.5,6,100,-0.12543412
-0.26442536,0.5,6,100,-0.43622494
0.82271668,0.5,6,100,-0.7396398
0.41142822,0.5,6,100,-0.7781672
-0.61176834,0.5,6,100,-0.54425828
-0.77977798,0.5,6,100,-0.43614688
-0.5725573,0.5,6,100,-0.928957282
0.43929382,0.5,6,100,-0.61871212
-0.62370376,0.5,6,100,-0.10662574
0.8526857,0.5,6,100,0.75262406
0.39585602,0.5,6,100,0.18333352
-0.577322,0.5,6,100,-0.28506714
0.38679688,0.5,6,100,-0.203778
-0.86500413,0.5,6,100,0.2135286
0.18784218,0.5,6,100,0.8653569
-0.73189816,0.5,6,100,-0.65515992
-0.73184438,0.5,6,100,-0.828575096
-0.05888512,0.5,6,100,-0.67314538
0.62260666,0.5,6,100,0.93770324
0.1849578,0.5,6,100,0.9191751
0.35172164,0.5,6,100,0.39397568
-0.49861798,0.5,6,100,-0.401525
0.23803704,0.5,6,100,0.94002564
0.0526828,0.5,6,100,0.47729004
0.26144638,0.5,6,100,0.40798522
-0.39528224,0.5,6,100,-0.7351121
-0.2955066,0.5,6,100,0.00163544
0.5936818,0.5,6,100,0.94003952
0.75939102,0.5,6,100,0.70556228
-0.857162114,0.5,6,100,-0.3901017
-0.40076244,0.5,6,100,-0.30292954
0.45960128,0.5,6,100,-0.20987168
-0.828347854,0.5,6,100,-0.36788804
0.04363312,0.5,6,100,0.63502854
-0.13855804,0.5,6,100,0.14052444
-0.23000244,0.5,6,100,-0.46615574
-0.81417386,0.5,6,100,-0.45467038
0.82497772,0.5,6,100,0.9400319
0.10557984,0.5,6,100,-0.59121726
0.00079064,0.5,6,100,-0.938141814
-0.7316952,0.5,6,100,-0.57939868
-0.83906023,0.5,6,100,-0.21154252
0.82471038,0.5,6,100,0.94003556
-0.61052288,0.5,6,100,-0.885446578
-0.0637394,0.5,6,100,0.70132584
-0.30999832,0.5,6,100,0.35172058
-0.35888688,0.5,6,100,0.94002182
0.87156784,0.5,6,100,0.24593422
0.17657058,0.5,6,100,0.33668746
0.85644898,0.5,6,100,-0.24145974
-0.56812698,0.5,6,100,0.70619934
0.6440178,0.5,6,100,0.70066636
0.68167388,0.5,6,100,-0.49558238
0.56527344,0.5,6,100,0.01139092
-0.3290036,0.5,6,100,-0.7943682
0.20859818,0.5,6,100,-0.62645202
0.3253592,0.5,6,100,0.60867188
-0.2143795,0.5,6,100,-0.82782772
0.59560348,0.5,6,100,0.94002838
0.15893708,0.5,6,100,0.18625328
-0.543442,0.5,6,100,0.44710938
-0.6921518,0.5,6,100,-0.77560734
-0.867297974,0.5,6,100,-0.57969398
0.1883625,0.5,6,100,0.83688858
-0.65490478,0.5,6,100,0.04520202
0.73499756,0.5,6,100,0.59385514
-0.17660232,0.5,6,100,-0.25437714
0.42786804,0.5,6,100,0.61648284
-0.5198859,0.5,6,100,-0.15468688
0.37635468,0.5,6,100,-0.39086654
0.8742073,0.5,6,100,0.94002944
0.03668786,0.5,6,100,-0.51565494
0.4849562,0.5,6,100,0.59313386
-0.22603348,0.5,6,100,0.59123902
0.4064238,0.5,6,100,0.1818135
0.62927582,0.5,6,100,0.05428298
-0.47287476,0.5,6,100,-0.0326081
0.2213453,0.5,6,100,0.1721965
-0.51571666,0.5,6,100,0.18330848
-0.46402184,0.5,6,100,0.07178994
-0.59359082,0.5,6,100,0.36408082
-0.06977814,0.5,6,100,-0.51134246
-0.57557186,0.5,6,100,-0.53664578
0.72448548,0.5,6,100,-0.06006492
-0.44182502,0.5,6,100,0.70635178
-0.3583844,0.5,6,100,-0.48816844
-0.849681606,0.5,6,100,-0.59295998
0.3594336,0.5,6,100,0.28675858
0.28513886,0.5,6,100,0.37648392
-0.1304863,0.5,6,100,0.70609696
0.48801484,0.5,6,100,-0.79208578
-0.12001632,0.5,6,100,0.09211274
-0.3696138,0.5,6,100,-0.930528306
0.29447846,0.5,6,100,-0.31119316
-0.31170784,0.5,6,100,0.5896939
0.20017196,0.5,6,100,-0.1097622
-0.10679008,0.5,6,100,-0.928079528
-0.34722564,0.5,6,100,-0.58811204
0.1251107,0.5,6,100,0.552771
0.71335418,0.5,6,100,0.13918114
-0.47203694,0.5,6,100,0.13002808
-0.879950466,0.5,6,100,-0.4720248
-0.80031346,0.5,6,100,-0.11827888
0.43416382,0.5,6,100,0.94001678
0.70252288,0.5,6,100,0.01913308
-0.17765992,0.5,6,100,-0.940033688
0.6782814,0.5,6,100,0.80022872
-0.53112106,0.5,6,100,0.50567154
0.5922145,0.5,6,100,0.94003738
0.36599762,0.5,6,100,0.94002304
0.25241646,0.5,6,100,-0.1514328
0.85035964,0.5,6,100,0.9400084
0.27639572,0.5,6,100,-0.26154472
0.62144852,0.5,6,100,0.11520996
0.43806488,0.5,6,100,0.94002198
-0.67361924,0.5,6,100,0.45168534
-0.36264816,0.5,6,100,-0.29018052
-0.03188652,0.5,6,100,0.80301102
0.68628158,0.5,6,100,-0.66820168
-0.4874321,0.5,6,100,-0.0855806
0.86218628,0.5,6,100,-0.15536186
0.5873381,0.5,6,100,0.94002258
0.86427094,0.5,6,100,0.09271728
0.27996598,0.5,6,100,-0.72642764
0.24562034,0.5,6,100,0.82054794
0.69218612,0.5,6,100,0.53784286
0.39365722,0.5,6,100,0.5924965
0.83987732,0.5,6,100,0.82214294
-0.4455716,0.5,6,100,-0.45783234
-0.45481228,0.5,6,100,-0.28417908
0.26830048,0.5,6,100,0.57374802
-0.876428022,0.5,6,100,0.08557244
-0.40478382,0.5,6,100,0.05117218
-0.13539902,0.5,6,100,-0.8077247
-0.48214256,0.5,6,100,-0.40458034
-0.35508164,0.5,6,100,-0.55308724
-0.73633588,0.5,6,100,0.69831588
0.31436844,0.5,6,100,0.81488006
-0.31875382,0.5,6,100,-0.940026264
0.41210144,0.5,6,100,-0.22834892
-0.847051754,0.5,6,100,0.18567002
0.1234423,0.5,6,100,0.41808136
0.0121891,0.5,6,100,0.23624008
-0.25650512,0.5,6,100,0.26592666
-0.47397542,0.5,6,100,-0.58693318
0.64467346,0.5,6,100,-0.58340096
0.17260102,0.5,6,100,0.15941422
0.08167206,0.5,6,100,-0.6556314
0.4389389,0.5,6,100,-0.22948684
0.8560199,0.5,6,100,0.6758876
0.23252426,0.5,6,100,0.21015304
0.52620986,0.5,6,100,0.54645996
-0.852386532,0.5,6,100,-0.27436036
0.85149414,0.5,6,100,0.53475494
-0.848760204,0.5,6,100,-0.69947486
0.02799392,0.5,6,100,0.71143128
-0.17997856,0.5,6,100,0.03155396
0.30990326,0.5,6,100,0.94001694
-0.832779064,0.5,6,100,-0.870794564
0.33337082,0.5,6,100,0.46124938
0.16514724,0.5,6,100,0.65397248
-0.140485,0.5,6,100,-0.48306462
0.42233872,0.5,6,100,0.314301
-0.17510628,0.5,6,100,-0.938721982
-0.52396996,0.5,6,100,-0.69887126
-0.12651368,0.5,6,100,0.15303528
-0.879282828,0.5,6,100,-0.72310742
-0.188275,0.5,6,100,-0.46622192
0.50417008,0.5,6,100,0.41574066
0.16378304,0.5,6,100,0.41054856
-0.04143722,0.5,6,100,-0.08092598
-0.828082104,0.5,6,100,-0.51401738
-0.69400956,0.5,6,100,-0.920666408
0.87507218,0.5,6,100,0.67452378
-0.28556046,0.5,6,100,-0.36535072
0.28245514,0.5,6,100,-0.0901426
-0.861279698,0.5,6,100,-0.37923752
-0.869595118,0.5,6,100,-0.78464732
-0.09707428,0.5,6,100,0.0100859
0.37863616,0.5,6,100,0.93413558
-0.04842086,0.5,6,100,0.94001252
0.5480243,0.5,6,100,-0.22190834
-0.6658255,0.5,6,100,0.38206772
0.55586944,0.5,6,100,-0.33189408
-0.35109482,0.5,6,100,0.70410172
0.18463798,0.5,6,100,0.42182098
-0.59732632,0.5,6,100,0.46885758
0.84255432,0.5,6,100,-0.4866658
-0.87806859,0.5,6,100,-0.900329284
0.86503372,0.5,6,100,-0.15407464
-0.44034942,0.5,6,100,-0.00719658
0.84598922,0.5,6,100,-0.630555
0.86859024,0.5,6,100,0.9392369
-0.42690624,0.5,6,100,-0.0901538
-0.58177818,0.5,6,100,-0.46507042
-0.5863858,0.5,6,100,-0.31910758
